"name","image","rarity","team","idol","level","master","number","life","total_min","dance_min","total_MAX","dance_MAX","total_MM","dance_MM","vocal_min","visual_min","vocal_MAX","visual_MAX","vocal_MM","visual_MM","get_card","center","skill_type","skill","date","evol","gasya"
"私のお気に入り　四条貴音＋","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1569929075001.jpg","SSR＋","フェアリー","四条貴音","90","4","1376","40","7563","1756","16784","3898","18796","4366","3277","2530","7273","5613","8145","6285","覚醒
私のお気に入り　四条貴音を覚醒
","Fairyハーモニー
Fairyタイプのボーカル値が90％アップ
","マルチアップ

","心、望むままに
10秒ごとに31％の確率で5秒間、Perfect/Greatのスコアが29％アップしPerfectでライフが1回復
","2019-10-01","NULL","NULL"
"お茶目なヴァンパイアガール　七尾百合子","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1569929135001.jpg","SR","プリンセス","七尾百合子","60","4","1377","35","6291","2737","12376","5384","14108","6136","2085","1469","4102","2890","4678","3294","プラチナガシャ
ドキドキ♡ハロウィンパーティーガシャ
","Princessステップ
Princessタイプのダンス値が60％アップ
","スコアアップ

","魅惑の瞳
13秒ごとに31％の確率で7秒間、Perfectのスコアが26％アップ
","2019-10-01","お茶目なヴァンパイアガール　七尾百合子＋

","△
期間限定
"
"お茶目なヴァンパイアガール　七尾百合子＋","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1569929192001.jpg","SR＋","プリンセス","七尾百合子","70","4","1378","35","6306","2743","14440","6282","16172","7034","2090","1473","4786","3372","5362","3776","覚醒
お茶目なヴァンパイアガール　七尾百合子を覚醒
","Princessステップ
Princessタイプのダンス値が60％アップ
","スコアアップ

","魅惑の瞳
13秒ごとに31％の確率で7秒間、Perfectのスコアが26％アップ
","2019-10-01","NULL","NULL"
"制服シリーズ　天空橋朋花","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1569929237001.jpg","SR","フェアリー","天空橋朋花","60","4","1379","35","6035","2625","11872","5164","13536","5888","1409","2001","2772","3936","3160","4488","プラチナガシャ
ドキドキ♡ハロウィンパーティーガシャ
","Fairyパフォーマー
Fairyタイプのみ編成時、ダンス値が65％アップ
","ダブルブースト

","聖母も生徒ですよ～
10秒ごとに31％の確率で5秒間、Perfectのスコアが7％アップ、コンボボーナスが3％アップ
","2019-10-01","制服シリーズ　天空橋朋花＋

","○

"
"制服シリーズ　天空橋朋花＋","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1569929275001.jpg","SR＋","フェアリー","天空橋朋花","70","4","1380","35","6048","2631","13852","6024","15516","6748","1412","2005","3235","4593","3623","5145","覚醒
制服シリーズ　天空橋朋花を覚醒
","Fairyパフォーマー
Fairyタイプのみ編成時、ダンス値が65％アップ
","ダブルブースト

","聖母も生徒ですよ～
10秒ごとに31％の確率で5秒間、Perfectのスコアが7％アップ、コンボボーナスが3％アップ
","2019-10-01","NULL","NULL"
"気付いて！乙女ゴコロ　秋月律子","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1570084842.jpg","SR","フェアリー","秋月律子","60","4","1381","35","6652","2224","13088","4376","14920","4988","1549","2879","3048","5664","3476","6456","シアター
【イベント】プラチナスターシアター～G♡F～
","Fairyコーデ
Fairyタイプのビジュアル値が60%アップ
","コンボボーナス

","私だって女の子
11秒ごとに36%の確率で5秒間、コンボボーナスが20%アップ
","2019-10-03","気付いて！乙女ゴコロ　秋月律子＋

","×

"
"気付いて！乙女ゴコロ　秋月律子＋","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1570085138.jpg","SR＋","フェアリー","秋月律子","70","4","1382","35","6669","2230","15269","5105","17101","5717","1553","2886","3557","6607","3985","7399","覚醒
気付いて！乙女ゴコロ　秋月律子を覚醒
","Fairyコーデ
Fairyタイプのビジュアル値が60%アップ
","コンボボーナス

","私だって女の子
11秒ごとに36%の確率で5秒間、コンボボーナスが20%アップ
","2019-10-03","NULL","NULL"
"気付いて！乙女ゴコロ　篠宮可憐","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1570085397.jpg","SR","エンジェル","篠宮可憐","60","4","1383","35","6282","1476","12358","2904","14090","3312","2086","2720","4104","5350","4680","6098","シアター
【イベント】プラチナスターシアター～G♡F～
","Angelコーデ
Angelタイプのビジュアル値が60%アップ
","スコアアップ

","気持ちぶつけて
13秒ごとに31%の確率で7秒間、Perfectのスコアが26%アップ
","2019-10-03","気付いて！乙女ゴコロ　篠宮可憐＋

","×

"
"気付いて！乙女ゴコロ　篠宮可憐＋","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1570085627.jpg","SR＋","エンジェル","篠宮可憐","70","4","1384","35","6297","1480","14418","3388","16150","3796","2091","2726","4789","6241","5365","6989","覚醒
気付いて！乙女ゴコロ　篠宮可憐を覚醒
","Angelコーデ
Angelタイプのビジュアル値が60%アップ
","スコアアップ

","気持ちぶつけて
13秒ごとに31%の確率で7秒間、Perfectのスコアが26%アップ
","2019-10-13","NULL","NULL"
"せーのっ！　田中琴葉","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1570861604.jpg","SR","プリンセス","田中琴葉","60","4","1395","35","6061","2605","11924","5124","13592","5840","2031","1425","3996","2804","4556","3196","ミリコレ
【イベント】ミリコレ！～MILLIONLIVE COLLECTION～ 201910
","Princessステップ
Princessタイプのダンス値が60%アップ
","スコアアップ

","夢中スマイル！
9秒ごとに36%の確率で4秒間、Perfectのスコアが26%アップ
","2019-10-12","せーのっ！　田中琴葉＋

","×

"
"せーのっ！　田中琴葉＋","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1570861840.jpg","SR＋","プリンセス","田中琴葉","70","4","1396","35","6076","2611","13912","5979","15580","6695","2036","1429","4662","3271","5222","3663","覚醒
せーのっ！　田中琴葉を覚醒
","Princessステップ
Princessタイプのダンス値が60%アップ
","スコアアップ

","夢中スマイル！
9秒ごとに36%の確率で4秒間、Perfectのスコアが26%アップ
","2019-10-12","NULL","NULL"
"ハッピーフレンズ　所恵美","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1570862204.jpg","SR","フェアリー","所恵美","60","4","1397","35","6050","2001","11902","3936","13570","4488","1427","2622","2808","5158","3200","5882","ミリコレ
【イベント】ミリコレ！～MILLIONLIVE COLLECTION～ 201910
","Fairyチャージ
Fairyタイプのライフが30%アップ
","ライフ回復

","親愛パフォーマンス
9秒ごとに31%の確率で5秒間、Perfectでライフが3回復
","2019-10-12","ハッピーフレンズ　所恵美＋

","×

"
"ハッピーフレンズ　所恵美＋","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1570862424.jpg","SR＋","フェアリー","所恵美","70","4","1398","35","6064","2005","13884","4592","15552","5144","1431","2628","3275","6017","3667","6741","覚醒
ハッピーフレンズ　所恵美を覚醒
","Fairyチャージ
Fairyタイプのライフが30%アップ
","ライフ回復

","親愛パフォーマンス
9秒ごとに31%の確率で5秒間、Perfectでライフが3回復
","2019-10-12","NULL","NULL"
"カーニバル入場　島原エレナ","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1570862621.jpg","R","エンジェル","島原エレナ","40","4","1399","30","4436","1910","8656","3726","9956","4286","1485","1041","2898","2032","3334","2336","ミリコレ
【イベント】ミリコレ！～MILLIONLIVE COLLECTION～ 201910
","Angelチャージ
Angelタイプのライフが20%アップ
","ダメージガード

","エヘペロ♪
9秒ごとに21%の確率で4秒間、ライフが減少しない
","2019-10-12","カーニバル入場　島原エレナ＋

","○

"
"カーニバル入場　島原エレナ＋","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1570862843.jpg","R＋","エンジェル","島原エレナ","50","4","1400","30","4457","1919","10821","4657","12121","5217","1492","1046","3623","2541","4059","2845","覚醒
カーニバル入場　島原エレナを覚醒
","Angelチャージ
Angelタイプのライフが20%アップ
","ダメージガード

","エヘペロ♪
9秒ごとに21%の確率で4秒間、ライフが減少しない
","2019-10-12","NULL","NULL"
"小さなオーケストラ　ジュリア","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1570882666001.jpg","SSR","フェアリー","ジュリア","80","4","1385","40","7680","2545","15172","5028","17220","5708","3583","1552","7078","3066","8034","3478","プラチナガシャ
サムシング・オータムガシャ
","Fairyハーモニー
Fairyタイプのボーカル値が90％アップ
","オーバークロック

","音色響かせて
9秒ごとに31％の確率でライフを14消費し5秒間、Perfect/Greatのスコアが32％アップ
","2019-10-12","小さなオーケストラ　ジュリア＋

","△
期間限定
"
"小さなオーケストラ　ジュリア＋","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1570882749001.jpg","SSR＋","フェアリー","ジュリア","90","4","1386","40","7691","2549","17068","5657","19116","6337","3588","1554","7962","3449","8918","3861","覚醒
小さなオーケストラ　ジュリアを覚醒
","Fairyハーモニー
Fairyタイプのボーカル値が90％アップ
","オーバークロック

","音色響かせて
9秒ごとに31％の確率でライフを14消費し5秒間、Perfect/Greatのスコアが32％アップ
","2019-10-12","NULL","NULL"
"グレイト・ハーベスト　高山紗代子","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1570882850001.jpg","SSR","プリンセス","高山紗代子","80","4","1387","40","7574","1757","14960","3470","16980","3938","2529","3288","4996","6494","5672","7370","プラチナガシャ
サムシング・オータムガシャ
","Princessコーデ
Princessタイプのビジュアル値が90％アップ
","マルチアップ

","実りの季節
11秒ごとに31％の確率で6秒間、Perfect/Greatのスコアが29％アップしPerfectでライフが1回復
","2019-10-12","グレイト・ハーベスト　高山紗代子＋

","○

"
"グレイト・ハーベスト　高山紗代子＋","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1570882922001.jpg","SSR＋","プリンセス","高山紗代子","90","4","1388","40","7584","1759","16829","3903","18849","4371","2533","3292","5620","7306","6296","8182","覚醒
グレイト・ハーベスト　高山紗代子を覚醒
","Princessコーデ
Princessタイプのビジュアル値が90％アップ
","マルチアップ

","実りの季節
11秒ごとに31％の確率で6秒間、Perfect/Greatのスコアが29％アップしPerfectでライフが1回復
","2019-10-12","NULL","NULL"
"紅深まる秋宵　馬場このみ","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1570882999001.jpg","SR","エンジェル","馬場このみ","60","4","1389","35","6047","2602","11896","5118","13560","5834","1421","2024","2796","3982","3188","4538","プラチナガシャ
サムシング・オータムガシャ
","Angelステップ
Angelタイプのダンス値が60％アップ
","スコアアップ

","紅葉小町
9秒ごとに31％の確率で5秒間、Perfectのスコアが26％アップ
","2019-10-12","紅深まる秋宵　馬場このみ＋

","○

"
"紅深まる秋宵　馬場このみ＋","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1570883054001.jpg","SR＋","エンジェル","馬場このみ","70","4","1390","35","6062","2608","13878","5971","15542","6687","1425","2029","3261","4646","3653","5202","覚醒
紅深まる秋宵　馬場このみを覚醒
","Angelステップ
Angelタイプのダンス値が60％アップ
","スコアアップ

","紅葉小町
9秒ごとに31％の確率で5秒間、Perfectのスコアが26％アップ
","2019-10-12","NULL","NULL"
"制服シリーズ　双海亜美","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1570883094001.jpg","SR","エンジェル","双海亜美","60","4","1391","35","6032","2623","11866","5160","13530","5884","1411","1998","2776","3930","3164","4482","プラチナガシャ
サムシング・オータムガシャ
","Angelチャージ
Angelタイプのライフが30％アップ
","ライフ回復

","イタズラの大天才☆
11秒ごとに31％の確率で5秒間、Perfectでライフが3回復
","2019-10-12","制服シリーズ　双海亜美＋

","○

"
"制服シリーズ　双海亜美＋","https://cdn.img-conv.gamerch.com/img.gamerch.com/imasml-theater-wiki/wikidb_img/1570883131001.jpg","SR＋","エンジェル","双海亜美","70","4","1392","35","6045","2629","13846","6021","15510","6745","1414","2002","3239","4586","3627","5138","覚醒
制服シリーズ　双海亜美を覚醒
","Angelチャージ
Angelタイプのライフが30％アップ
","ライフ回復

","イタズラの大天才☆
11秒ごとに31％の確率で5秒間、Perfectでライフが3回復
","2019-10-12","NULL","NULL"
